Genesis/Genesis_10-6,"The sons of Ham: Cush, Mizraim, Put, and Canaan.",5.5
Genesis/Genesis_10-7,"The sons of Cush: Seba, Havilah, Sabtah, Raamah, and Sabteca. The sons of Raamah: Sheba and Dedan.",10.0
Genesis/Genesis_10-8,Cush became the father of Nimrod. He began to be a mighty one in the earth.,5.0
Genesis/Genesis_10-9,"He was a mighty hunter before Yahweh. Therefore it is said, ""Like Nimrod, a mighty hunter before Yahweh.""",7.5
Genesis/Genesis_10-10,"The beginning of his kingdom was Babel, Erech, Accad, and Calneh, in the land of Shinar.",7.2
Genesis/Genesis_10-11,"Out of that land he went forth into Assyria, and built Nineveh, Rehoboth Ir, Calah,",7.4
Genesis/Genesis_10-12,and Resen between Nineveh and Calah (the same is the great city).,4.8
Genesis/Genesis_10-13,"Mizraim became the father of Ludim, Anamim, Lehabim, Naphtuhim,",6.1
Genesis/Genesis_10-14,"Pathrusim, Casluhim (which the Philistines descended from), and Caphtorim.",6.0
Genesis/Genesis_10-15,"Canaan became the father of Sidon (his firstborn), Heth,",5.0
Genesis/Genesis_10-16,"the Jebusite, the Amorite, the Girgashite,",3.5
Genesis/Genesis_10-17,"the Hivite, the Arkite, the Sinite,",2.6
Genesis/Genesis_10-18,"the Arvadite, the Zemarite, and the Hamathite. Afterward the families of the Canaanites were spread abroad.",7.5
Genesis/Genesis_10-19,"The border of the Canaanites was from Sidon, as you go toward Gerar, to Gaza; as you go toward Sodom, Gomorrah, Admah, and Zeboiim, to Lasha.",10.2
Genesis/Genesis_10-20,"These are the sons of Ham, after their families, after their languages, in their lands, in their nations.",6.9
Genesis/Genesis_10-21,"To Shem, the father of all the children of Eber, the elder brother of Japheth, to him also were children born.",8.8
Genesis/Genesis_10-22,"The sons of Shem: Elam, Asshur, Arpachshad, Lud, and Aram.",6.3
Genesis/Genesis_10-23,"The sons of Aram: Uz, Hul, Gether, and Mash.",5.0
Genesis/Genesis_10-24,Arpachshad became the father of Shelah. Shelah became the father of Eber.,5.6
Genesis/Genesis_10-25,"To Eber were born two sons. The name of the one was Peleg, for in his days the earth was divided. His brother's name was Joktan.",9.4
Genesis/Genesis_10-26,"Joktan became the father of Almodad, Sheleph, Hazarmaveth, Jerah,",6.2
Genesis/Genesis_10-27,"Hadoram, Uzal, Diklah,",2.9
Genesis/Genesis_10-28,"Obal, Abimael, Sheba,",2.8
Genesis/Genesis_10-29,"Ophir, Havilah, and Jobab. All these were the sons of Joktan.",5.5
Genesis/Genesis_10-30,"Their dwelling was from Mesha, as you go toward Sephar, the mountain of the east.",5.3
Genesis/Genesis_10-31,"These are the sons of Shem, after their families, after their languages, in their lands, after their nations.",7.2
Genesis/Genesis_10-32,"These are the families of the sons of Noah, after their generations, in their nations. Of these were the nations divided in the earth after the flood.",9.9
Genesis/Genesis_11-1,The whole earth was of one language and of one speech.,4.9
Genesis/Genesis_11-2,"It happened, as they traveled east, that they found a plain in the land of Shinar, and they lived there.",6.4
Genesis/Genesis_11-3,"They said one to another, ""Come, let's make bricks, and burn them thoroughly."" They had brick for stone, and they used tar for mortar.",9.0
Genesis/Genesis_11-4,"They said, ""Come, let's build ourselves a city, and a tower whose top reaches to the sky, and let's make ourselves a name, lest we be scattered abroad on the surface of the whole earth.""",11.4
Genesis/Genesis_11-5,"Yahweh came down to see the city and the tower, which the children of men built.",5.3
Genesis/Genesis_11-6,"Yahweh said, ""Behold, they are one people, and they have all one language, and this is what they begin to do. Now nothing will be withheld from them, which they intend to do.",12.1
Genesis/Genesis_11-7,"Come, let's go down, and there confuse their language, that they may not understand one another's speech.""",6.7
Genesis/Genesis_11-8,So Yahweh scattered them abroad from there on the surface of all the earth. They stopped building the city.,6.9
Genesis/Genesis_11-9,"Therefore the name of it was called Babel, because there Yahweh confused the language of all the earth. From there, Yahweh scattered them abroad on the surface of all the earth.",11.8
Genesis/Genesis_11-10,This is the history of the generations of Shem. Shem was one hundred years old and became the father of Arpachshad two years after the flood.,10.7
Genesis/Genesis_11-11,"Shem lived five hundred years after he became the father of Arpachshad, and became the father of sons and daughters.",7.6
Genesis/Genesis_11-12,Arpachshad lived thirty-five years and became the father of Shelah.,4.6
Genesis/Genesis_11-13,"Arpachshad lived four hundred three years after he became the father of Shelah, and became the father of sons and daughters.",8.0
Genesis/Genesis_11-14,"Shelah lived thirty years, and became the father of Eber:",3.8
Genesis/Genesis_11-15,"and Shelah lived four hundred three years after he became the father of Eber, and became the father of sons and daughters.",7.8
Genesis/Genesis_11-16,"Eber lived thirty-four years, and became the father of Peleg.",4.5
Genesis/Genesis_11-17,"Eber lived four hundred thirty years after he became the father of Peleg, and became the father of sons and daughters.",7.4
Genesis/Genesis_11-18,"Peleg lived thirty years, and became the father of Reu.",4.3
Genesis/Genesis_11-19,"Peleg lived two hundred nine years after he became the father of Reu, and became the father of sons and daughters.",7.2
Genesis/Genesis_11-20,"Reu lived thirty-two years, and became the father of Serug.",4.6
Genesis/Genesis_11-21,"Reu lived two hundred seven years after he became the father of Serug, and became the father of sons and daughters.",7.1
Genesis/Genesis_11-22,"Serug lived thirty years, and became the father of Nahor.",4.4
Genesis/Genesis_11-23,"Serug lived two hundred years after he became the father of Nahor, and became the father of sons and daughters.",7.0
Genesis/Genesis_11-24,"Nahor lived twenty-nine years, and became the father of Terah.",4.1
Genesis/Genesis_11-25,"Nahor lived one hundred nineteen years after he became the father of Terah, and became the father of sons and daughters.",7.7
Genesis/Genesis_11-26,"Terah lived seventy years, and became the father of Abram, Nahor, and Haran.",6.2
Genesis/Genesis_11-27,"Now this is the history of the generations of Terah. Terah became the father of Abram, Nahor, and Haran. Haran became the father of Lot.",11.1
Genesis/Genesis_11-28,"Haran died before his father Terah in the land of his birth, in Ur of the Chaldees.",5.9
Genesis/Genesis_11-29,"Abram and Nahor took wives. The name of Abram's wife was Sarai, and the name of Nahor's wife, Milcah, the daughter of Haran who was also the father of Iscah.",11.9
Genesis/Genesis_11-30,Sarai was barren. She had no child.,3.8
Genesis/Genesis_11-31,"Terah took Abram his son, Lot the son of Haran, his son's son, and Sarai his daughter-in-law, his son Abram's wife. They went forth from Ur of the Chaldees, to go into the land of Canaan. They came to Haran and lived there.",16.8
Genesis/Genesis_11-32,The days of Terah were two hundred five years. Terah died in Haran.,6.6
Genesis/Genesis_12-1,"Now Yahweh said to Abram, ""Get out of your country, and from your relatives, and from your father's house, to the land that I will show you.",9.9
Genesis/Genesis_12-2,I will make of you a great nation. I will bless you and make your name great. You will be a blessing.,7.7
Genesis/Genesis_12-3,"I will bless those who bless you, and I will curse him who curses you. In you will all of the families of the earth be blessed.""",8.6
Genesis/Genesis_12-4,"So Abram went, as Yahweh had spoken to him. Lot went with him. Abram was seventy-five years old when he departed out of Haran.",10.1
Genesis/Genesis_12-5,"Abram took Sarai his wife, Lot his brother's son, all their substance that they had gathered, and the souls whom they had gotten in Haran, and they went forth to go into the land of Canaan. Into the land of Canaan they came.",15.3
Genesis/Genesis_12-6,"Abram passed through the land to the place of Shechem, to the oak of Moreh. The Canaanite was then in the land.",7.3
Genesis/Genesis_12-7,"Yahweh appeared to Abram and said, ""I will give this land to your seed."" He built an altar there to Yahweh, who appeared to him.",8.5
Genesis/Genesis_12-8,"He left from there to the mountain on the east of Bethel, and pitched his tent, having Bethel on the west, and Ai on the east. There he built an altar to Yahweh and called on the name of Yahweh.",12.9
Genesis/Genesis_12-9,"Abram traveled, going on still toward the South.",3.6
Genesis/Genesis_12-10,"There was a famine in the land. Abram went down into Egypt to live as a foreigner there, for the famine was severe in the land.",7.9
Genesis/Genesis_12-11,"It happened, when he had come near to enter Egypt, that he said to Sarai his wife, ""See now, I know that you are a beautiful woman to look at.",9.9
Genesis/Genesis_12-12,"It will happen, when the Egyptians will see you, that they will say, 'This is his wife.' They will kill me, but they will save you alive.",8.1
Genesis/Genesis_12-13,"Please say that you are my sister, that it may be well with me for your sake, and that my soul may live because of you.""",7.0
Genesis/Genesis_12-14,"It happened that when Abram had come into Egypt, the Egyptians saw that the woman was very beautiful.",6.7
Genesis/Genesis_12-15,"The princes of Pharaoh saw her, and praised her to Pharaoh; and the woman was taken into Pharaoh's house.",6.6
Genesis/Genesis_12-16,"He dealt well with Abram for her sake. He had sheep, oxen, male donkeys, male servants, female servants, female donkeys, and camels.",9.8
Genesis/Genesis_12-17,"Yahweh plagued Pharaoh and his house with great plagues because of Sarai, Abram's wife.",6.7
Genesis/Genesis_12-18,"Pharaoh called Abram and said, ""What is this that you have done to me? Why didn't you tell me that she was your wife?",8.0
