등고의	leveled				
등급이다	grade				
등록 톤	register tone				
등을 밑으로 해서 넘기	Fosbury flop				
등의 총칭	madame				
등차 급수	arithmetical  series				
따개비	tear strip				
따르다	listen				
따위	or the  like				
딴	pulled				
딴 물건은 돌려주지 않다는 약속으로	for  keep  s				
땀 흘려	in a  sweat				
때때로	not  seldom				
때리다	trim				
때리다	walk				
때문에	owing				
떠나다	be  off				
떠나다	take oneself  off				
떠들썩함	tumult				
떠맡기다	force				
떠오르는	orient				
떠오르다	climb				
떨어져서	off				
떨어져서	in  sunder				
떫은	puckery				
떳떳치못하게여기다	feel  small				
떼	skein				
떼어 두다	lay				
떼지어 날다	flight				
떼지어 분봉하다	swarm				
뗑하고 울리다	tang				
똑딱거리다	tick				
똑딱똑딱	ticktack				
똑딱똑딱	ticktock				
똑똑 쳐내다	tick				
똥	frass				
똥	casting				
뚜껑을 밀어 올려서 여는 식의 테이블	fliptop table				
뚫고 나가다	win				
뚫고 나아가다	weather				
뛰기	leap				
뛰어들다	immerge				
뜯다	thrum				
뜻밖에	be taken aback				
뜻의 결합사	maxi				
띄울 수 있는	floatable				
라	la				
라는 말	I				
라디오 수신기	wireless				
라마승	lama				
라마의 종류	vicuna				
라테란 성당	Lateran				
라테란궁	Lateran				
라틴구	Latin Quarter				
런던의	mall				
레그쇼	leg show				
로 통하다	open				
로비	lobby				
로키 산맥 속에 사는 북미 인디언족	Montagnard				
리놀륨	linoleum				
리라	lira  s				
링크식 비행 연습장치	Link trainer				
마구간	mews				
마구실	tack room				
마늘판벽	siding				
마님	my  lady				
마님	memsahib				
마루운동	floor exercise				
마루형	floor model				
마른 나무 울타리	dead  hedge				
마리화나	mezz				
마못류	paca				
마법의 거울	magic mirror				
마법의 양탄자	magic carpet				
마부	cabman				
마비시키다	numb				
마사지	massage				
마상시합	tournament				
마술에 걸려	under a  spell				
마스크	frisket				
마스타바	mastaba(h)				
마스토돈	mastodon				
마시며 놀며	beer and  skittles				
마음 졸이며	in a  stew				
마음대로 바꾸어 꽂을 수 있는	looseleaf				
마음속으로	in one's  mind's eye				
마음에 드는	to one's  liking				
마음에 들다	list				
마음에서 우러나는	profound				
마음을 휘젓다	roil				
마이크로 출판	micropublishing				
마이크로 프로세서로 처리하다	microprocess				
마일 주행 거리계	mileometer				
마일 표	milestone				
마졸리카 도자기	majolica				
마주 대하고 있는 사람	visavis				
마주보기 그네	lawn swing				
마지막말	the last  word				
마지막으로	last				
마찰	traction				
마키	maquis				
막대 자석	bar  magnet				
막대기가 있는 아이스 캔디	icelolly				
막의	membranal				
만능꾼	man of all  work				
만돌린	mandoline				
만들다	found				
만들다	make				
만듦새	doneness				
만만치 않은 상대를 만나다	catch a  Tartar				
만연하다	overgrow				
만우절	april fools day				
만원인	packed-out				
만유하여	on  tour				
만일을 바라다	hope				
만족시키다	give  satisfaction				
만족시키다	supply				
만화란	funny				
많은	many				
많은	a great  many				
말	man				
말굽 자석	horseshoe  magnet				
말라빠져	as thin as a  lath				
말라카 해협	the Strait of  Malacca				
말라티온	malathion				
말모양의 자석	flying horse				
말문이 막히다	lose one's  tongue				
말산이 유산으로 변하는	malolactic				
말을 타고	int the  saddle				
말의 떼	stud				
말피기관	malpighian tube				
맑은	liquid				
망각된 사람	forgotten man				
망간	manganese				
망간 단괴	manganese nodule				
망고	mango				
망고스틴	mangosteen				
망설이다	jib				
망치	martel				
맞다	catch				
맞다	sit				
맞대놓고 하는	acrossthetable				
맞물림	gearing				
맞벌이하다	work in double  harness				
맞아들이다	usher				
맞지 않다	jar				
매개물	fomites				
매는 사슬	tether				
매다	hitch				
매도	denunciation, scathing				
매매	marketing				
매매 거래원	floorman				
매매 되고 있다	be in market				
매매의 기회를 잃다	lose one's  market				
매물로 나와 있다	be in the  market				
매상고	take				
매시	mashie				
매시 아이언	mashie iron				
매시 정시 ~ 나쁜 때에	every  hour   on the				
매우 닮다	hit a  likeness				
매점	kiosk				
매주마다	week				
매직아이	magic eye				
매체 세일느 담당자	media buyer				
매체 조사원	mediaman				
맥동	pulsation				
맥동 장치	pulsator				
맥아당	maltose				
맨그로브	mangrove				
맨드레이크	mandragora				
맨투맨 방어	mantoman				
맨틀	mantle				
맹견의 일종	mastiff				
맹렬하게	with a  vengeance				
맹세코	to swear an oath upon my soul				
맹종시키다	lead				
머리	acrolith				
머리 장식용 띠	taenia				
머리 흔드는 인형	mandarin				
머리를  자르다	truncate				
머릿가죽	scalp				
머지 않아	before(ere) long				
먼	remote				
멋부린	flossy				
메달 플레이	medal play				
메리야스 류	knit				
메마르게 하다	impoverishment				
메마른 경작지	marginal land				
메시지 교환	message switching				
메탄 생성 미생물	methanogen				
면	queen				
면모교직	linsey				
면벽참선	the path to becomoing a Buddhist				
면하여	quit				
명	legend				
명나라	Ming				
명목상의 스트라이크	token strike				
명목수입	token import				
명사	man of  mark				
명성을 손상하다	singe				
몇 사람이 손을 대면 신령의 힘으로 테이블이 저절로 움직이는 현상	table tilting(tipping, turning)				
몇개	certain				
몇번이고마태복음182	seventy times  seven				
모교자랑	old school tie				
모국	old country				
모금 활동	funraising				
모기	queen				
모듬 요리	made				
모로족의 토인	moro				
모르핀 중독	morphinomania				
모방 기억 반복 연습의	mimmem				
모비행기	parent plane				
모식도	mimetic diagram				
모신	sacred				
모으다	impound				
모의 법정	moot court				
모의 비행 장치	flight simulator				
모의실험	simulation				
모의실험	simulator				
모의전	sham				
모자 모양의 투구	morion				
모자라서	pressed				
모조리	or to the last  man, all and singularly, all and singular				
모조리자백하다	own				
모조보석	logie				
모진	hardgrained				
모험적으로	at a  venture				
모험하다	tempt				
목걸이	choker				
목걸이	lavalier(e)				
목검	backsword				
목검술	singlestick				
목공 제품	millwork				
목구멍까지 나와	on(at) the  tip   of one's tongue				
목덜미 죄기	half nelson				
목도리 도마뱀	frilled lizard				
목도리 도마뱀	frill lizard				
목록을 만들다	draw up a  list				
목사 부인	clergywoman				
목소리가 잘나오다	be in (good)  voice				
목의 길이	neck				
목이 마르다	have a  thirst				
목이 메는느낌	a  lump   in one's(the)throat				
목재 나팔	alpenhorn				
목적	end in  view				
목적을 달성하다	do (turn) the  trick				
목조 가옥	frame house				
몬테소리식 교육법	Montessori method(system)				
몰래 붙이다	flypost				
몰래 써 넣다	foist				
몰아넣다	hunt				
몸부림침	flounce				
몸을 그르침	misstep				
몸을 지나치게 뻗다	overreach				
몸이 편찮아	under the  weather				
몸치장하다	make one's  toilet				
몹시	like  sin				
몹시 흔들리다	labor				
몹시 흥분하여	highly  strung				
몽상가	Mitty				
묘안	nostrum				
묘하다	shape or actions are unique or different				
무게로	by  weight				
무고기	knuckle				
무너뜨리다	founder				
무너지다	give  way				
무단 결석하다	play  truant				
무단히	without  leave				
무단히	without				
무당춤	medicine dance				
무도법	choreography				
무도회	prom				
무딘 흑인	mampara				
무릎	knee				
무릎	marrowbone				
무릎가리개	kneepad				
무릎덮개	lap robe				
무릎부분	lap				
무릎에 얹어 놓을 크기의 퍼스널 컴퓨터	laptop				
무리를 하다	overdo				
무리하게 나아가다	force one's  way				
무명실	machine cotton				
무방비 도시	open city				
무사하다	give(get) the  goby				
무선 전보	wireless				
무선 전신기	marconigraph				
무성하다	overrun				
무슨 일이 있어도	for all the  world				
무시하고 길을 횡단하다	jaywalk				
무시하고 길을 횡단하다	jaywalker				
무언가	some  or  other				
무언극	mime				
무용 전설	saga				
무작위 추출법	ramdom  sampling				
무전국	wireless				
무직자	gentleman				
무차별곡선	indifference curve				
무풍대	horse latitudes				
묵도	three minutes silence				
묵살하다	table				
문관	civil  servant				
문어	written				
문어체	literary				
문인	man				
문인들	the scribbling  tribe				
문자대로	to the  letter				
문전에서 쫓아 버리다	leave a person on the  mat				
문제	case				
문제 안되는	off the  map				
문제를 일으키다	get into  trouble				
문학작품	literary				
문호 개방	open door				
물가 통제 위원회	Price Commission				
물건 사러 가다	go  shopping				
물건을 아래로 보내는 파이프	downcomer				
물결 모양의 웨이브	marcel				
물결 무늬를 넣다	water				
물권 표시 조례	habendum				
물기	hydrosphere				
물떼새의 일종	killdeer				
물레바퀴	flutter wheel				
물리요법 의학	iatrophysics				
물리치다	foil				
물리치다	wave				
물매진면	talus				
물속으로 내던지다	throw  overboard				
물쓰듯	like  water				
물에 띄우다	launch				
물의 요정	nix				
물적 증거	material				
물질의 극소 표본	microsample				
물품으로	in  kind				
미관	tail pipe				
미군병사	GI,				
미남 배우	matinee idol				
미노출 농도	fog level				
미늘	flue				
미니맥스를 최소로 하는 기법	minimax				
미드 매시	midmashie				
미들 가드	middle guard				
미래의 신부	bride-  to-be				
미뢰	taste bud				
미립체	microsome				
미발달로	in  germ				
미사일 설계자	missileman				
미생물 개체군	micropopulation				
미세 기계 가공	micromachining				
미세 섬유	microfilament				
미소 구조	micromorphology				
미소 구조	microtexture				
미소 캡슐	microcapsule				
미소관	microtubule				
미시적 물리학	microphysics				
미완성품	work				
미크맥족	Micmac				
미터법 환산	metrication				
미행자	tailer				
믹서	mixer				
민물고기	sunfish				
민회	a meeting by the townspeople				
밀어 제치다	wedge				
밀어넣다	tuck				
및 그런등속	and all  that				
바다에서 강으로 방금 올라온	freshrun				
바닥	floorboard				
바닥 면적	floor space				
바닷바람	sea breeze				
바둑판 무늬를 놓다	check				
바람 웃녘으로 나가다	take the  wind   of				
바람막이 유리	windscreen				
바람부는 쪽으로 가다	luff				
바람으로 옮겨지는	windborne				
바람을 등지고	before(down)the  wind				
바람을 등지고	off the  wind				
바람을 타고	on the  wind				
바람잡이	caper				
바람피우다	cheat				
바로	in a jiff				
바로 지금	just				
바로 지금	justness				
바로 최근	not long  since				
바운드하지 않고 삼주문에 던져진	fullpitched				
바위산	tor				
바이스만 설	weismannism				
바자	hurdle				
바친	sacred				
바퀴 고정구	French boot				
바퀴에 기름을 치다	oil				
바톤을 주고 받는 구역	takeover zone				
박다	telescope				
박동으로 보내다	pulse				
박수 갈채	salvo				
반감	scandal				
반권위적	meshugazine				
반달색인	thumb index				
반대당에의 찬성 투표	floorcrossing				
반동으로 치다	kick				
반마취상태	twilight sleep				
반문	marking				
반사적인	reflective				
반액 할인권	twofer				
반역죄	high  treason				
반응을 유발하는	inductive				
반증	counterexample				
반짝이다	waver				
반짝이다	wink				
반쯤	by  half				
반항 행위	sabotage				
반회전	demivolt				
받다	catch				
받아들이기 쉬운	open				
발	locomotive				
발 밑 공간	footwell				
발가락을 출발점에 대다	toe the  mark				
발굴재	treasuretrove				
발기인주	founders' shares				
발끈거리는 성미	hot  temper				
발끝으로	on  tiptoe				
발붙일 곳을 마련하다	effect(make)a  lodgment				
발사대	launcher				
발사시간대	launch window				
발을 절다	go(walk) lame				
발전도상의 곤란	growing pains				
발판	footplate				
발판	footrest				
발표하지 않다	suppress				
발행 명의인	prison editor				
