mušsaĝkal  [SNAKE]  𒈲𒊕𒆗  muš-saĝ-kal  "a snake" 
muššatur  [SNAKE]  𒈲𒊮𒉣𒇬;𒈲𒊮𒌉  muš-ša3-tur3 ;  muš-ša3-tur  "a (mythical) snake; horned viper" #bašmu 
muštaptin  [TOOL]  𒁃  muštaptin  "a potter's tool" #muštaptinnu 
muzug  [PERSON]  𒌑𒅲;𒌑𒊕;𒌑𒅗  u2-zug4 ;  muzug ;  muzug2  "a ritually unclean, impure person" #musukku 
nab  [MUSICIAN]  𒀭𒀭  nab  "a musician" #nāru 
nabašuhum  [WOOL]  𒈾𒁀𒋗𒄷𒌝  na-ba-šu-hu-um  "a type of wool" 
nabhatum  [CONTAINER]  𒋢𒈾𒄴𒁀𒌈;𒋢𒈾𒀊𒄩𒌈  kuš na-ah-ba-tum ;  kuš na-ab-ha-tum  "a case for precious objects" #nahbatu 
nadum  [WATERSKIN]  𒋢𒈾𒀀𒁺𒌝  kuš na-a-du-um  "a waterskin" #nādu 
nagar  [PLANT]  𒉄𒊬  nagar sar  "a plant" 
nagar.X  [BIRD]  𒉄·𒄷  nagar-x mušen  "a bird" 
naĝasi'e  [PLANT]  𒉀𒋛𒌓𒁺;𒉀𒋛  naĝa-si-e3   ;  naĝa-si  "a plant" #uhūlu 
naĝkud  [RESERVOIR]  𒅘𒋻  naĝ-kud  "a reservoir for flood control" #butuqtu 
nakabtum  [STOCKYARD?]  𒈾𒆏𒌈;𒈾𒂵𒀊𒌈;𒈾𒅘𒌈  na-kab-tum ;  na-ga-ab-tum ;  na-kab2-tum  "a place for fattening livestock?" 
NAM  [FISH]  𒉆𒄩  NAM ku6  "a fish" 
namarum  [GARMENT]  𒈾𒈠𒊒𒌝  na-ma-ru-um  "a garment" 
NAMdar  [BIRD]  𒉆𒁯𒄷  NAM-dar mušen  "a bird?" 
namenlilbanda  [STATUS]  𒉆𒀭𒂗𒆤𒌉𒁕  nam- d en-lil2-banda3 da  "a cosmic status" 
namlunindaba  [FUNCTION]  𒉆𒇽𒃻𒁳𒁀  nam-lu2-niĝ2-dab-ba  "a cultic function" 
namšita  [PRIEST]  𒉆𒌋𒆤  nam-šita4  "a priest" 
namuruna  [~HERD]  𒉆𒂗(𒂗)𒈾  nam-urunx(EN)-na  "a designation of a herd" 
našparum  [GARMENT]  𒈾𒀾𒁀𒊒𒌝;𒈾𒀾𒁀𒀸;𒌆𒈾𒀾𒁀𒊒𒌝  na-aš2-ba-ru-um ;  na-aš2-ba-rum ;  tug2 na-aš2-pa2-ru-um  "a garment" #našparu 
NE  [~TREE]  𒄑𒉈  ĝeš NE  "a designation of trees" 
NE.ašaga  [BOIL]  𒉈𒀀𒊮𒂵  NE-a-ša3-ga  "a boil" 
NEGIBAR  [GRAIN?]  𒊺𒉈𒄀𒁇;𒉈𒄀𒁇  še NE.GI.BAR ;  NE.GI.BAR  "a grain?" 
negipum  [TOOL]  𒉈𒄀𒁍𒌝  ne-gi-pu-um  "a tool or container" #nēkepu 
nenkum  [OFFICIAL]  𒊩𒌆𒉽𒅊𒉣𒈨𒂬  nenkum  "a temple official" #ninkummu 
NEŠE  [~BODY]  𒉈𒂠  NE.ŠE3  "a part of the body" 
ni  [BIRD]  𒉎𒄷  ni2 mušen  "a bird" 
NI  [~NET]  𒉌  NI  "a designation of nets" 
NIa  [PLANT]  𒉌𒀀𒊬  NI-a sar  "a plant" 
nidib  [BIRD]  𒉎𒄷  ni2 mušen  "a bird" 
nig  [PLOW]  𒄑𒊩𒌨;𒋢𒊩𒌨  ĝeš nig ;  kuš nig  "a part of a plow" #kalbatu ;  kurussu ša epinni 
nigib  [RESIN]  𒉌𒄄𒌈  ni-gi4-ib2  "a resin, perhaps spurge" #nikiptu 
nigitum  [RESIN]  𒉌𒄄𒌈  ni-gi4-tum  "a resin" #? 
nigugu  [FISH]  𒉎𒅥𒅥𒄩  ni2-gu7-gu7 ku6  "a fish" 
niĝamani  [PLANT]  𒌑𒃻𒂼𒉌  u2 niĝ2-ama-ni  "a plant" 
niĝbanda  [UNIT]  𒃻𒌉𒁕  niĝ2-banda3 da  "a unit of measurement" 
niĝbarsur  [TOOL]  𒄑𒃻𒁇𒋩  ĝeš niĝ2-bar-sur  "a fuller's tool" #mazūru 
niĝdaĝal  [POT]  𒂁𒃻𒂼  dug niĝ2-daĝal  "a pot" #rību 
niĝdu.GIŠ.ga  [GARMENT]  𒌆𒃻𒂃𒄑𒂵  tug2 niĝ2-du8-ĜIŠ-ga  "a garment" 
niĝena  [PROPERTY]  𒃻𒂗𒈾  niĝ2-en-na  "a type of (landed) property" #? 
niĝGAmudum  [BIRD]  𒃻𒂵𒈬𒁺𒌝𒄷  niĝ2-GA-mu-du-um mušen  "a bird" 
niĝgul  [VESSEL]  𒃻𒄢;𒃻𒄢𒄢  niĝ2-gul ;  niĝ2-gul-gul  "a vessel" #nisiptu 
niĝgusur  [PROFESSION]  𒃻𒄖𒋩;𒃻𒄖𒉣;𒄖𒋩;𒃻𒄖𒋩𒉣;𒄖𒋩𒉣  niĝ2-gu-sur ;  GAR.GU.NUN ;  gu-sur ;  |GAR.GU.SUR.NUN| ;  |GU.SUR.NUN|  "a profession" 
niĝĝeštug  [~PLOW]  𒄑𒃻𒄑𒌆  ĝeš niĝ2-ĝeštug  "a designation of plows" #uzuntu 
niĝinĝar  [BUILDING]  𒌋𒌓𒆤𒃻  niĝin3-ĝar  "a building" 
niĝinniĝin  [BIRD]  𒆸·(𒇳𒊬)𒆸·(𒇳𒊬)𒄷  niĝin x (|LAL2 .SAR|)-niĝin x (|LAL2 .SAR|) mušen  "a bird" 
niĝki  [FISH]  𒃻𒆠𒄩  niĝ2-ki ku6  "a fish" 
niĝkizah  [OFFERING]  𒃻𒆠𒉈  niĝ2-ki-zah  "a type of offering" 
niĝkud  [DUE]  𒃻𒋻  niĝ2-kud  "a share of the yield of a field" #miksu 
niĝkud  [WEDGE]  𒃻𒋻  niĝ2-kud  "a wedge in a plow" 
niĝkud  [~PLOWSHARE]  𒄑𒃻𒋻  ĝeš niĝ2-kud  "a part of a plowshare" #kissu 
niĝlam  [GARMENT]  𒌆𒃻𒉈;𒃻𒉈  tug2 niĝ2-lam2 ;  nig2-lam2  "a garment; a ceremonial garment" #lamahuššu 
niĝmah  [MAT]  𒃻𒈤  niĝ2-mah  "a reed mat" #zibnu 
niĝmenbulug  [~LOOM]  𒄑𒃻𒁑𒁑(𒁑𒁑);𒄑𒈨𒍀  ĝeš niĝ2-menbulug2 (|BULUG&BULUG|) ;  ĝeš me-bulug2  "a designation of looms" #pallukku 
niĝmussa  [GIFT]  𒃻𒊩𒍑𒁲;𒃻𒊩𒍑𒁲;𒃻𒊩𒍑𒊓  nig2-mi2-us2-sa2 ;  niĝ2-mussa ;  niĝ2-mi2-us2-sa  "a betrothal gift" #terhātu 
niĝnagar  [PLANT]  𒃻𒉄𒊬  niĝ2-nagar sar  "a plant" 
niĝsaĝla  [FISH]  𒃻𒊕𒇲𒄩  niĝ2-saĝ-la2 ku6  "a fish" 
niĝsua  [OBJECT]  𒃻𒋤𒀀;𒃻𒁍𒀀  niĝ2-su3-a ;  niĝ2-su13-a  "a metal object" 
niĝsura  [~TABLET]  𒃻𒋩𒊏  niĝ2-sur-ra  "a section of a tablet" #mišlu 
niĝtahab  [VESSEL]  𒂁𒃻𒋫𒇥  dug niĝ2-ta-hab  "a vessel" #gugguru ;  kukkubu 
niĝurum  [PLANT]  𒌑𒃻𒌑𒀸  u2 niĝ2-u2-rum  "a plant" 
niĝzu  [~LOOM]  𒄑𒃻𒍪  ĝeš niĝ2-zu  "a designation of looms" #haţţu 
nikid  [~FOOD]  𒉎𒋺  ni2-kid2  "a designation of foods" #puttû 
niktum  [PLANT]  𒉌𒅅𒌈  ni-ik-tum  "a plant used as a dye" #niqdu 
NIle  [WATER]  𒉌𒇷  NI-le  "a qualification of water" 
nim  [PLANT]  𒌑𒉏  u2 nim  "a plant" 
nimbarhuz  [DISEASE]  𒉏𒁇𒄷𒍖  nim-bar-hu-uz  "a disease" 
nimsahara  [FLY]  𒉏𒅖𒊏  nim-sahar-ra  "a fly" 
NINAGAR  [A PROFESSION]  𒉌𒉄  NI.NAGAR  "a profession?" 
ninda  [VESSEL]  𒂁𒉒  dug ninda2  "a measuring vessel" #namandu ;  parsiktu 
ninda2-[FISH]  𒉒𒄩  ninda2 ku6  "a fish" 
ninda'absuhur  [FISH]  𒉒𒀊𒋦𒄩  ninda2-ab-suhur ku6  "a fish" 
nindaĝir  [BREAD]  𒃻𒄈  ninda-ĝir2  "a kind of bread" 
ninda'i  [BREAD]  𒃻𒉌  ninda-i3  "a bread or pastry" 
ninda'idea  [BREAD]  𒃻𒉌𒌤𒀀  ninda-i3-de2-a  "a pastry or a bread" #pannigu 
ninda'iziHARa  [BREAD]  𒃻𒉈𒄯𒊏  ninda-izi-|HI×AŠ2 |-ra  "a bread or pastry" 
nindašurah  [BREAD]  𒃻𒋗𒊏  ninda-šu-rah2  "a type of bread" 
ninkiki  [BIRD]  𒀭𒎏𒆠𒆠𒄷;𒀭𒆠𒆠𒄷  d nin-ki-ki mušen ;  d ki-ki mušen  "a bird" 
ninninnamaš  [BIRD]  𒀭𒉎𒇉𒈦𒄷  d ni2-namma-maš mušen  "a bird" 
ninninnata  [BIRD]  𒀭𒎏𒇧𒄷𒋫;𒀭𒎏𒇧𒄷;𒀭𒎏𒇧𒄷;𒀭𒎏𒅊·(𒇋)𒄷;𒀭𒎏𒆸𒄷  d nin-ninna2 mušen-ta ;  d nin-ninna2 mušen ;  d nin-ninna mušen ;  d nin-imma x (|LAGAB×IGI@g|) mušen ;  d nin-niĝin2 mušen  "a bird of prey, harrier?" #eššebu 
ninninnatamaš  [BIRD]  𒎏𒁦(¿)𒄷  nin-amaš(LAK388) mušen  "a bird" 
ninuš  [BIRD]  𒀭𒎏𒍑𒄷;𒎏𒍑𒄷  d nin-uš mušen ;  nin-uš mušen  "a bird" 
ninuš  [FISH]  𒎏𒍑𒄩  nin-uš ku6  "a fish" 
nir  [STONE]  𒎎𒍝𒂇;𒎎𒍝𒂆;𒎎𒍝𒉏;𒎎𒍝𒋢;𒎎𒍝𒅁  na4 nir7 ;  na4 nir2 ;  na4 nir3 ;  na4 nir4 ;  na4 nir5  "a valuable stone" #hulālu 
nirpad  [FISH]  𒉪𒉻𒄩  nir-pad ku6  "a fish" 
NIRPADeštub  [FISH]  𒉪𒉻𒄞𒄩  NIR.PAD-eštub ku6  "a fish" 
nirudsud  [STONE]  𒎎𒍝𒂆𒌓𒋤  na4 nir2-ud-sud  "a stone" 
nisku  [RETAINER]  𒉌𒅖𒆪  ni-is-ku  "a type of retainer or dependent person" 
nisku  [~EQUID]  𒉌𒅖𒆪;𒉌𒅖𒄣;𒉌𒅖𒆪𒌝;𒊊  ni-is-ku ;  ni-is-kum ;  ni-is-ku-um ;  nisku  "a description of equids" #nisqu 
nita  [BIRD]  𒀴𒄷  nita2 mušen  "a bird" 
NIZAG  [PAYMENT]  𒉌𒍠  NI.ZAG  "a type of additional payment" 
nu  [BIRD]  𒈿𒄷;𒄑𒈿𒄷  nu2 mušen ;  ĝeš nu2 mušen  "a night bird" #şallalu 
nua  [~ANIMAL]  𒈿𒀀;𒉡𒀀  nu2-a ;  nu-a  "a designation of ewes or nanny goats" 
nubar  [PROFESSION]  𒉡𒁇  nu-bar  "a profession for women" #kulmašītu 
nuDAR  [PROFESSION]  𒉡𒁯  nu-DAR  "a profession" 
nu'erimla  [BIRD]  𒉡𒉈𒊒𒇲𒄷  nu-erim2-la2 mušen  "a bird" 
nu'ešak  [PRIEST]  𒉡𒀊  nu-eš3  "a priest" #nešakku 
nugi  [PLANT]  𒌑𒉡𒄀  u2 nu-gi  "a thorny plant" #ša'tu 
nugig  [PLANT]  𒌑𒉡𒍼  u2 nu-gig  "a plant" 
nugig  [PRIESTESS]  𒉡𒍼;𒉡𒇇𒍼;𒈬𒍼𒅁;𒈬𒄀  nu-gig ;  nu-u8-gig ;  mu-gi17-ib ;  mu-gib3  "a priestess; a divine epithet; a profession for women" #qadištu 
nuKA  [PROFESSION]  𒉡𒅗  nu-KA  "a profession" 
nukušu  [~DOOR]  𒄑𒉡𒊨𒅇  ĝeš nu-kuš2-u3  "a door fitting" #nukušu 
nun  [OBJECT]  𒉣  nun  "a metal object" #nunnu 
NUNUZKISIMLUPAPPAP  [FOODSTUFF]  𒉭𒆨·𒈖𒉽𒉽  |NUNUZ.KISIM5 ×LU3 +PAP+PAP|  "a foodstuff" 
NUNUZKISIMLUPAPPAP  [PROFESSION]  𒊩𒆳𒉭𒆨·𒈖𒉽𒉽  geme2 |NUNUZ.KISIM5 ×LU3 +PAP+PAP|  "a profession" 
nunuzzi  [PRIESTESS]  𒂗𒉭𒍣𒀭𒌓;𒂗𒉭𒍣𒀭𒌓·(𒂗𒉡𒉭𒍣𒀭𒌓);nunus·(𒊩)𒉡𒉭𒍣;nunus·(𒊩)𒍣  nunuzzi ;  nunuzzi x (|EN.NU.NUNUZ.ZI.AN.UD|) ;  nunus x (SAL) nu-nus-zi ;  nunus x (SAL)-zi  "a priestess" 
nusaĝ  [PRIEST]  𒉡𒊕  nu-saĝ  "a priest" 
nushu  [CONTAINER]  𒉡𒍖𒄷  nu-us-hu  "a container" #nushu 
nutar  [FISH]  𒉡𒋻𒄩;𒉡𒋻𒄩  nu-tar ku6 ;  nu-TAR ku6  "a fish" 
ĝaĝa  [BIRD]  𒂷𒂷𒄷  ĝa2-ĝa2 mušen  "a bird" 
ĝarim  [MEADOW]  𒇑  ĝarim  "a meadow" #tamirtu 
ĝeša'abak  [TREE]  𒄑𒀊𒁀;𒄑𒀀𒀊𒁀;𒄑𒀀𒀊  ĝeš-ab-ba ;  ĝeš-a-ab-ba ;  ĝeš-a-ab  "a tree" #kušabku 
ĝešanaĝ  [LOCUS]  𒄑𒀀𒅘;𒄑𒄑𒀀𒅘  ĝeš-a-naĝ ;  ĝeš ĝeš-a-naĝ  "a place of libation to the dead" 
ĝešarina  [PLANT]  𒄑𒈸𒀀𒈾·(𒀀𒇽·𒎙𒈾)  ĝeš-arina x (|A.LU2 @s.NA|)  "a plant" #šinbiltu 
ĝešbir  [FISH]  𒄑𒐈𒌓𒄩  ĝeš3-bir2 ku6  "a fish" 
ĝešbu  [WEAPON]  𒄑𒄑𒊒  ĝeš gešbu  "a weapon: bow? throwstick? javelin?" #tilpānu 
ĝešbur  [TOOL]  𒄑𒁔  ĝeš-bur2  "a ritual tool, crook" #gišburu ;  gamlu 
ĝešdubdim  [TOOL]  𒄑𒁾𒁶  ĝeš-dub-dim2  "a wooden tool for fashioning tablets; a potter's tool" #muštaptinnu 
ĝešdubdub  [FISH]  𒄑𒁆𒁆𒄩  geš-dub2-dub2 ku6  "a fish" 
ĝešgana  [TREE]  𒄑𒄯;𒄑𒃷  ĝeš-kin2 ;  ĝeš-gana2  "a tree" #kiškanû 
ĝešgiĝal  [NOTATION]  𒄑𒄄𒅅;𒄑𒆠𒅅;𒄑𒄀𒅅  ĝeš-gi4-ĝal2 ;  ĝeš-ki-ĝal2 ;  ĝeš-gi-ĝal2  "a musical refrain" #mehru 
ĝešgina  [~LOOM]  𒄑𒄀𒈾  ĝeš-gi-na  "a part of the loom" #gišginû 
ĝešgudi  [INSTRUMENT]  𒄑𒅗𒁲;𒄑𒅗𒌤  ĝeš-gu3-di ;  ĝeš-gu3-de2  "a musical instrument" #? 
ĝešhaš  [WEAPON]  𒄑𒋻  ĝeš-haš  "a weapon" #gamlu ;  gišhaššu 
ĝešhur  [WORK]  𒄑𒄯  ĝeš-hur  "a type of work" 
ĝeškanak  [JAMB]  𒄑𒆍𒈾;𒉌𒅖𒅗𒀭𒅗𒈾𒀝  ĝeš-kan4-na ;  ni-iš-ka-an-ka-na-ak  "a part of a door frame, door jamb" #giškanakku ;  sippu 
ĝeškur  [TREE]  𒄑𒆳  ĝeš-kur  "a tree" #giškurrû 
ĝešnaruak  [~STELE]  𒄑𒈾𒆕𒀀  ĝeš na-ru2-a  "a wooden stele?; a wooden part of a stele?" #işşi narê 
ĝešnu  [TREE]  𒄑𒉢  ĝeš-nu11  "a tree" #samānu 
ĝešnudAŠnud  [BED]  𒄑𒈿𒀸𒈿  ĝeš-nud-AŠ-nud  "a bed" #dinnû 
ĝešnudgula  [BED]  𒄑𒈿𒄖𒆷  ĝeš-nud-gu-la  "a bed" 
ĝešnudkinud  [BED]  𒄑𒈿𒆠𒈿  ĝeš-nud-ki-nud  "a bed" 
ĝeššaganak  [DOORFRAME]  𒄑𒊮𒃶;𒄑𒊮𒃶𒈾  ĝeš-ša3-gan ;  ĝeš-ša3-gan-na  "a part of a doorframe" #giššakanakku 
ĝeššudumak  [~ACCOUNTING]  𒄑𒋃𒈠  ĝeš-šudum-ma  "a wooden tool used for accounting" #işşi minûti 
ĝeštinbil  [GRAPE]  𒄑𒃾𒉋  ĝeš ĝeštin-bil2  "a grape" #pillu 
ĝeštinka'a  [GRAPE]  𒃾𒈜𒀀  ĝeštin-ka5-a  "a grape" #karān šēlebi 
ĝeštinkira  [BERRY]  𒄑𒃾𒅗𒊏;𒄑𒃾𒄈𒊏;𒄑𒃾𒅗;𒄑𒃾𒄈  ĝeš ĝeštin-kir4-ra ;  ĝeš ĝeštin-gir2-ra ;  ĝeš ĝeštin-kir4 ;  ĝeš ĝeštin-gir2  "a berry" #amurdinnu 
ĝeštinzug  [GRAPE]  𒄑𒃾𒅗  ĝeš ĝeštin-zug2  "a grape" #pillu 
ĝeštug  [FISH]  𒄑𒄑𒌆𒄩;𒄑𒄑𒌆𒄩  ĝeš ĝeštug ku6 ;  ĝeš ĝeštug2 ku6  "a type of fish" 
ĝeštugzaminak  [SHAPE]  𒄑𒌆𒍠𒊩  ĝeštug2-za3-min2  "a geometric shape" 
ĝi  [BIRD]  𒈪𒄷  ĝi6 mušen  "a bird" 
ĝipar  [TREE]  𒄑𒈪𒉌 𒄑;𒄑ĝipar·(𒆦)  ĝeš ĝi6-par4 ;  ĝeš ĝipar x (KISAL)  "a type of fruit tree; fruit" #libāru 
ĝir  [FISH]  𒄈𒄩;𒄈𒄩  ĝir2 ku6 ;  ĝir ku6  "a fish" 
ĝirbabbar  [BIRD]  𒄊𒌓𒄷  ĝir3-babbar mušen  "a bird" 
ĝirgid  [FISH]  𒄈𒁍𒄩;𒄈𒁍𒄩  ĝir2-gid2 ku6 ;  ĝir-gid2 ku6  "a fish" 
ĝirgul  [~WOOL]  𒄈𒄢  ĝir2-gul  "a qualification of wool" 
ĝirigida  [BIRD]  𒄊𒁍𒁕𒄷  ĝiri3-gid2-da mušen  "a bird" #saqātu ;  šēpšu arik 
ĝirimua  [PLANT]  𒌑𒄊𒊬𒀀  u2 ĝir3-mu2-a  "a plant" 
ĝiriPAna  [KNIFE]  𒄈𒉺𒀀;𒄊𒉺𒈾  ĝiri2-PA-a ;  ĝiri-PA-na  "a knife" 
ĝiri'uga  [PLANT]  𒌑𒄊𒂵  GA𒄷  u2 ĝir3-uga mušen  "a plant" 
ĝiri'ura  [KNIFE]  𒄈𒃡𒊏  ĝiri2-ur3-ra  "a type of knife" 
ĝiri'urgira  [PLANT]  𒌑𒄊𒌨𒂠𒊏  u2 ĝir3-ur-gi7-ra  "a plant" 
ĝiri'uš  [QUALITY]  𒄀𒆸𒍑  giri3-uš  "a designation of quality" 
ĝirlam  [BASKET]  𒄊𒇴;𒄀𒇴  ĝir3-lam ;  gi-lam  "a basket" #? 
ĝirmul  [BIRD]  𒄊𒀯𒄷;𒄯𒀯𒄷;𒀴𒀯𒄷;𒅗𒀯𒄷  ĝir3-mul mušen ;  ur5-mul mušen ;  ir3-mul mušen ;  kir4-mul mušen  "a bird" 
ĝirniĝin  [FISH]  𒄈𒆸𒄩  ĝir2-niĝin2 ku6  "a fish" 
ĝirnunaDUra  [FISH]  𒄈𒉣𒈾𒁺𒊏𒄩  gir2-nun-na-DU-ra ku6  "a fish" 
ĝirpap  [BIRD]  𒄊𒉽𒄷;𒀴𒉽𒄷  ĝir3-pap mušen ;  ir3-pap mušen  "a bird" 
ĝirrin  [FISH]  𒄈𒆸𒄩  gir2-rin ku6  "a fish" 
ĝisalen  [PLANT]  𒄞𒄑𒂗𒊬  ĝisal-en sar  "a plant" 
PA.LU  [BIRD]  𒉺𒇻𒄷  SIPAD mušen  "a bird" 
pabilga  [RELATION]  𒉺𒉋𒂵;𒉺𒄑𒉋𒂵;𒉽𒉋𒂵;𒉺𒉈𒂵;𒉽𒉈𒂵;𒉽𒁉𒂵  pa-bil2-ga ;  pa-bil3-ga ;  pa4-bil2-ga ;  pa-bil-ga ;  pa4-bil-ga ;  pa4-bi-ga  "a kinship term" #abu 
pala  [GARMENT]  𒌆𒉆𒊩𒌆;𒌆𒉆𒊩𒌆;𒌆𒉆𒂗  tug2 pala3 ;  tug2 pala ;  tug2 pala2  "a garment" #tēdīq bēli ;  tēdīq bēlti ;  tēdīq šarri 
PAP  [UNIT]  𒉽  PAP  "a unit of capacity" 
PAP.zubud  [FISH]  𒉽𒄪𒄩  PAP-zubud ku6  "a fish" 
pašeš  [PRIEST]  𒉽𒋀  pa4-šeš  "a priest" #pašīšu 
pec  [BIRD]  𒉾𒄷  peš2 mušen  "a bird" 
pela  [REED]  𒄀𒄫𒂖𒇲;𒄀𒄫𒂖  gi pe-el-la2 ;  gi pe-el  "a type of reed" 
peš  [BIRD]  𒉾𒄷  peš2 mušen  "a bird" 
peš  [FISH]  𒉾𒄩  peš ku6  "a fish" 
pešašaga  [RODENT]  𒉾𒀀𒊮𒂵  peš2-a-šag4-ga  "a rodent" #harriru 
pešgi  [RODENT]  𒉾𒄑𒄀;𒉾𒄀  peš2- ĝeš gi ;  peš2-gi  "a rodent" #ušummu 
pešgia  [RODENT]  𒉾𒄑𒄀𒀀  peš2- ĝeš gi-a  "a rodent" #burmamu 
pešgigua  [RODENT]  𒉾𒄑𒄀𒅥𒀀;𒉾𒄀𒂊𒅥;𒉾𒄑𒄀𒂊𒅥𒀀;𒉾𒄑𒄀𒉌𒅥𒀀  peš2- ĝeš gi-gu7-a ;  peš2-gi-e-gu7 ;  peš2- ĝeš gi-e-gu7-a ;  peš2- ĝeš gi-i3-gu7-a  "a rodent" #iškarissu 
pešĝešigu'e  [RODENT]  𒉾𒊺𒄑𒉌𒅥𒂊  peš2- še ĝeš-i3-gu7-e  "a rodent" #kursissu 
pešigigunu  [RODENT]  𒉾𒅆𒁯;𒉾𒅆𒁯𒉡;𒉾𒅆𒁯𒁯;𒉾𒅆𒁯𒁯𒉡  peš2-igi-gun3 ;  peš2-igi-gun3-nu ;  peš2-igi-gun3-gun3 ;  peš2-igi-gun3-gun3-nu  "a rodent" #barmu 
peškal  [TREE]  𒄑𒌉𒆗;𒄑𒉾𒃲;𒄑𒉾𒆗  ĝeš peš7-kal ;  ĝeš peš-gal ;  ĝeš peš-kal  "a tree" #şudānu 
peškibala  [RODENT]  𒉾𒆠𒁄  peš2-ki-bala  "a rodent" #akbaru 
pešniĝgilima  [RODENT]  𒉾𒃻𒄃𒈠  peš2-niĝ2-gilim-ma  "a rodent" #aštakissu 
peštur  [RODENT]  𒉾𒌉  peš2-tur  "a rodent" #pirurūtu 
pešura  [RODENT]  𒉾𒄑𒃡𒊏  peš2- ĝeš ur3-ra  "a rodent" #arrabu 
PI  [UNIT]  𒉿  PI  "a unit of capacity" 
PI.asar  [FISH]  𒉿𒀀𒌅𒃮𒇺𒄩  PI-asar2 ku6  "a fish" 
pihu  [JAR]  𒂁𒉿𒄷;𒂁𒉯;𒂁𒉯;𒂁𒅗𒆕;𒂁𒁉𒌑𒊓;𒂁𒍑𒊓;𒂁𒉭𒀖·𒅊  dug pi-hu ;  dug pihu ;  dug pihu2 ;  dug pihu3 ;  dug pihu4 ;  dug pihu5 ;  dug |NUNUZ.AB2 ×IGI@g|  "a beer jar" #pīhu 
piriĝGI  [PLANT]  𒊊𒄀  piriĝ-GI  "a plant" 
piriĝgunu  [STONE]  𒎎𒊊𒁯  na4 piriĝ-gun3  "a stone" 
pizirium  [OBJECT]  𒉿𒍣𒌷𒌝  pi-zi-ri2-um  "a gold object?" #pizzerium 
PU  [FISH]  𒇥𒄩  PU2 ku6  "a fish" 
pudpad  [SOUND]  𒁍𒌓𒉺𒀜  pu-ud-pa-ad  "a sound (onomatopoeic)" 
pugpag  [SOUND]  𒁍𒊌𒉺𒀝  pu-ug-pa-ag  "a sound (onomatopoeic)" 
rabatum  [GARMENT]  𒊏𒁀𒌈  ra-ba-tum  "a garment" 
rabizigatum  [OFFICIAL]  𒊏𒁉𒍣𒂵𒌈  ra-bi-zi-ga-tum  "a military official" #rabi sikkati 
rah  [DISEASE]  𒊏𒄴  ra-ah  "a disease" 
rigi  [BIRD]  𒊑𒄀𒄷  ri-gi mušen  "a bird" 
riĝeš  [BIRD]  𒊑𒄑𒄷  ri-ĝiš mušen  "a bird" 
riĝir  [OBJECT]  𒌷𒄈  ri2-gir2  "a metal object" 
ruruburu  [BIRD]  𒊒𒊒𒉅𒄷  ru-ru-buru5 mušen  "a bird" 
sa'a  [PROFESSION]  𒅊𒀀  sa7-a  "a profession" 
saAB  [NET]  𒋢𒊓𒀊  kuš sa-AB  "a net" 
sa'ad  [TRAP?]  𒄑𒊓𒀜  ĝeš sa-ad  "a trap?" #nassapu 
sa'adgal  [DISEASE]  𒊓𒀜𒃲  sa-ad-gal  "a disease" 
sa'adnim  [DISEASE]  𒊓𒀜𒉏  sa-ad-nim  "a disease" 
sabar  [NET]  𒊓𒉌 𒄑;𒊓𒁖;𒊓𒁇  sa-par4 ;  sa-par3 ;  sa-bar  "a net" #sapāru 
sabitum  [INSTRUMENT]  𒄑𒊓𒉈𒌈;𒊓𒉈𒌈  ĝeš sa-bi2-tum ;  sa-bi2-tum  "a musical instrument" 
sadu  [FLASK]  𒊓𒆕  sa-du3  "a flask" #šikinnu 
sadu  [NET]  𒊓𒆕  sa-du3  "a net" #šēšû 
sa'eš  [INSTRUMENT]  𒄑𒊓𒂠;𒊓𒂠;𒄑𒊓𒐈  ĝeš sa-eš ;  sa-eš ;  ĝeš sa-eš5  "a type of musical instrument" 
SAGGUNUSAGGUNU  [BIRD]  𒊨𒊨𒄷  |SAG@g|.|SAG@g| mušen  "a bird" 
sagida  [NOTATION]  𒊓𒁍𒁕  sa-gid2-da  "a musical instrument; a musical notation" #sagiddû 
SAGKAKDU  [CUPBEARER]  𒊚𒃮  |SAG×KAK.GABA|  "a cupbearer" 
saĝa  [PRIEST]  𒊫;𒅍𒁆;𒅍𒈣𒅊;𒂵𒍚𒅊;𒂵𒈣𒅊;𒊫·(𒂵𒍚);𒊫·(𒂵𒍚𒄭);𒊫·(𒂵𒍖𒅊);𒊫·(𒆸·lak175)  saĝa2 ;  saĝa4 ;  saĝa3 ;  saĝa5 ;  saĝa6 ;  saĝa x (|GA.UZ3 |) ;  saĝa x (|GA.UZ3 .HI|) ;  saĝa x (|GA.UZ.IGI@g|) ;  saĝa x (|LAGAB×LAK175|)  "a priest" #mullilu 
saĝara  [NOTATION]  𒊓𒃻𒊏  sa-ĝar-ra  "a musical notation" 
saĝdu  [STONE]  𒎎𒊕𒁺  na4 saĝ-du  "a stone" 
saĝgi'ura  [BIRD]  𒊕𒄄𒃡𒊏𒄷;𒊕𒄄𒄷;𒊕𒆠𒃡𒊏𒄷;𒊕𒆠𒄷  saĝ-gi4-ur3-ra mušen ;  saĝ-gi4 mušen ;  saĝ-ki-ur3-ra mušen ;  saĝ-ki mušen  "a bird" #işşūr ša kubši 
saĝĝar  [STONE]  𒎎𒊕𒃻  na4 saĝ-ĝar  "a type of stone" 
