211	אופיר	of Fire ++	ʼÔwphîyr	"Ophir = ""reducing to ashes"""	eleventh son of Joktan	2) a land or city in southern Arabia in Solomon's trade route where gold evidently was traded for goods	3) characteristic of fine gold	4) fine gold	
212	אופן	o-fahrn+++	ʼôwphân	wheel	1a) chariot wheel	1b) wheel in Ezekiel's vision	1c) wheels of the ten bases beneath the lavers in Solomon's temple		
213	אוץ	Ooze +++	ʼûwts	to press,  be pressed,  make haste,  urge,  be narrow	1a) (Qal)	1ato press,  hasten	1a2) to be pressed,  confined,  narrow	1a3) to hasten,  make haste	1a4) be narrow	1b) (Hiphil)	1bto urge,  insist	1b2) to hasten		
214	אוצר	~?	ʼôwtsâr	treasure,  storehouse	1a) treasure (gold,  silver,  etc)	1b) store,  supplies of food or drink	1c) treasure-house,  treasury	1ctreasure-house	1c2) storehouse,  magazine	1c3) treasury	1c4) magazine of weapons (fig. of God's armoury)	1c5) storehouses (of God for rain,  snow,  hail,  wind,  sea)		
215	אור	o’ra <<	ʼôwr	to be or become light,  shine	1a) (Qal)	1ato become light (day)	1a2) to shine (of the sun)	1a3) to become bright	1b) (Niphal)	1bto be illuminated	1b2) to become lighted up	1c) (Hiphil)	1cto give light,  shine (of sun,  moon,  and stars)	1c2) to illumine,  light up,  cause to shine,  shine	1c3) to kindle,  light (candle,  wood)	1c4) lighten (of the eyes,  his law,  etc)	1c5) to make shine (of the face)		
216	אור	Aura ++	ʼôwr	light	1a) light of day	1b) light of heavenly luminaries (moon,  sun, stars)	1c) day-break,  dawn,  morning light	1d) daylight	1e) lightning	1f) light of lamp	1g) light of life	1h) light of prosperity	1i) light of instruction	1j) light of face (fig.)	1k) Jehovah as Israel's light				
217	אור	Huo a ray	ʼûwr	flame,  light of fire
218	אור	Aura™  huo < feUER	ʼÛwr	Light Ur = flame	city in southern Babylonia,  city of the Chaldeans,  centre of moon worship,  home of Abraham's father,  Terah,  and departure point for the Abraham's migration to Mesopotamia and Canaan				
219	אורה	Torah?	ʼôwrâh	light	2) light of joy and happiness (fig.)				
220	אורה	?	ʼăvêrâh	manger,  stall,  crib
221	אורי	aura feuer	ʼÛwrîy	"Uri = ""fiery"""	a prince of Judah,  a son of Hur who was used by God to prepare the tabernacle	2) an officer (or the father of an officer) of Solomon in Gilead	3) a porter or gatekeeper in time of Ezra who took a foreign woman as wife		
222	אוריאל	aura feuer	ʼÛwrîyʼêl	"Uriel = ""God (El) is my light"""	chief of the Levitical line of Kohath in David's time	2) maternal grandfather of Abijah			
223	איריה	aura feuer	ʼÛwrîyâh	"Uriah or Urijah = ""Jehovah (Yahweh) is my light (flame)"""	Hittite husband of Bathsheba	2) a priest who built king Ahaz' heathen altar	3) a priest who rebuilt Jerusalem's wall	4) a prophet slain by Jehoiakim	
224	אורים	au RAYenm	ʼÛwrîym	"Urim = ""lights"""	stones kept in a pouch on the high-priest's breastplate,  used in determining God's decision in certain questions and issues				
225	אות	Fuß / truth?	ʼûwth	(Niphal) to consent,  agree
226	אות	?	ʼôwth	sign,  signal	1a) a distinguishing mark	1b) banner	1c) remembrance	1d) miraculous sign	1e) omen	1f) warning	2) token,  ensign,  standard,  miracle,  proof			
227	אז	… +++	ʼâz	then,  at that time	1a) temporal expressions	1athen (past)	1a2) then,  if...then (future)	1a3) earlier	1b) logical expressions	1bin that case	1b2) that (being so)			
228	אזא	heiß heat, hot ++++	ʼăzâʼ	(P'al) make hot,  heat
229	אזבי	?	ʼEzbay	"Ezbai = ""my humblings"""	father of one of David's mighty men				
230	אזד	?	ʼăzâd	(P'al) to be gone
231	אזוב	surrounding Caspian antiseptic, cough reliever]	ʼêzôwb	hyssop,  a plant used for medicinal and religious purposes
232	אזור	Zurr™ <> zone	ʼêzôwr	waist-cloth,  the innermost piece of clothing	1a) of God's power over kings (fig.)	1b) of faithfulness (metaph)	2) waistband		
233	אזי	a’thén ≠ jetza ++?	ʼăzay	then,  in that case
234	אזכרה	?	ʼazkârâh	memorial-offering,  the portion of the meal (food) offering which is burned
235	אזל	𓂻n yarn gone! <> rasen	ʼâzal	to go,  to go away,  to go about	1a) (Qal)	1ato go away	1a2) to go about	1a3) to be used up,  be exhausted,  be gone,  evaporated	1b) (Pual) to go to and fro
236	אזל	aus-ir/leg	ʼăzal	to go,  to go off	1a) (P'al) to go,  go off				
237	אזל	aus-ir/leg	ʼezel	"Ezel = ""departure"""	a memorial stone between Ramah and Nob; scene of final farewell between David and Jonathan				
238	אזן	listen +++   << measuren?	ʼâzan	to hear,  listen	1a) (Hiphil)	1ato hear,  listen,  give ear	1a2) to be obedient, harken	1a3) to hear or listen to prayers (of God)	
239	אזן	<< Maßen (2 scales) measuren	ʼâzan	(Piel) weigh,  test,  prove,  consider
240	אזן	adzen™	ʼâzên	tools,  implements,  weapons
241	אזן	votzen™  Ohrzen	ʼôzen	ear,  as part of the body	2) ear,  as organ of hearing	3) (subjective) to uncover the ear to reveal; the receiver of divine revelation			
242	אזן שארה	ooz-zane' sheh-er-aw'	ʼUzzên Sheʼĕrâh	"Uzzen Sherah = ""portion of Sherah"""	city built by Sherah,  Ephraim's daughter				
243	אזנות תבור	az-noth' taw-bore'	ʼAznôwth Tâbôwr	"Aznoth Tabor = ""peaks of Tabor"""	a pair of hills on Naphtali's border				
244	אזני	?	ʼOznîy	"Ozni or Oznite = ""my ear (hearing)"""	son of Gad	2) pertaining to Ozni and his descendants			
245	אזניה	?	ʼĂzanyâh	"Azaniah = ""Jehovah (Yahweh) hears"""	the father of Jeshua,  a Levite				
246	אזקים	a chainq	ʼăziqqîym	chains,  manacles
247	אזר	<> fasher	ʼâzar	gird,  encompass,  equip,  clothe	1a) (Qal) to gird,  gird on (metaphorical of strength)	1b) (Niphal) be girded	1c)(Piel) hold close,  clasp	1d) (Hiphpael) gird oneself (for war)	
248	אזרוע	<<<<	ʼezrôwaʻ	arm
249	אזרח	?	ʼezrâch	a native (one rising from the soil)	1a) of man,  native Israelites	1b) of tree,  native (to Israel)			
250	אזרחי	?	ʼEzrâchîy	"Ezraite = ""a native (as arising out of the soil)"""	Ezrahite,  of the family of Zerach				
251	אח	Achim!  Next	ʼâch	brother	1a) brother of same parents	1b) half-brother (same father)	1c) relative,  kinship,  same tribe	1d) each to the other (reciprocal relationship)	1e) (fig.) of resemblance
252	אח	?	ʼach	brother
253	אח	Ach	ʼâch	ah!,  alas!,  woe!
254	אח	<> ash	ʼâch	fire-pot,  brazier
255	אח	<> haie	ʼôach	howling animal	1a) jackal	1b) hyena			
256	אחאב	?	ʼAchʼâb	"Ahab = ""father's brother"""	king of Israel,  son of Omri,  husband of Jezebel	2) false prophet executed by Nebuchadrezzar,  time of Jeremiah			
257	אחבן	?	ʼAchbân	"Ahban = ""brother of an understanding (intelligent) one"""	son of Abishur of Judah				
258	אחד	?	ʼâchad	(Hithpael) to go one way or another,  to be sharp
259	אחד	Erst 1	ʼechâd	one (number)	1a) one (number)	1b) each,  every	1c) a certain	1d) an (indefinite article)	1e) only,  once,  once for all	1f) one...another,  the one...the other,  one after another,  one by one	1g) first	1h) eleven (in combination),  eleventh (ordinal)		
260	אחו	a’reedw	ʼâchûw	reeds,  marsh plants,  rushes
261	אחוד	?	ʼÊchûwd	"Ehud = ""united"""	great grandson of Benjamin				
262	אחוה	?	ʼachvâh	declaration
263	אחוה	?	ʼachăvâh	declaration,  a declaring
264	אחוה	achim	ʼachăvâh	fraternity,  brotherhood
265	אחוח	achim	ʼĂchôwach	"Ahoah = ""brother of rest"""	a grandson of Benjamin				
266	אחוחי	achim	ʼĂchôwchîy	"Ahohite = ""brother of rest"""	one of the clan of Ahoah				
267	אחומי	?	ʼĂchûwmay	"Ahumai = ""a water reed: brother of waters"""	grandson of Shobal,  descendant of Judah				
268	אחור	?	ʼâchôwr	the back side,  the rear	1a) backwards	1b) hereafter (of time)	1c) behind		
269	אחות	d’aughter	ʼâchôwth	sister	1a) sister (same parents)	1b) half-sister (same father)	1c) relative	1c1)(metaph) of Israel's and Judah's relationship	1d) beloved	1dbride	1e) (fig.) of intimate connection	1f) another		
270	אחז	?	ʼâchaz	grasp,  take hold,  seize,  take possession	1a) (Qal) to grasp,  take hold of	1b) (Niphal) to be caught, grasped,  be settled	1c) (Piel) to enclose,  overlay	1d) (Hophal) fastened	
271	אחז	?	ʼÂchâz	"Ahaz = ""he has grasped"""	king of Judah,  son Jotham,  father of Hezekiah	2) a Benjamite,  son of Micah,  and great grandson of Jonathan			
272	אחזה	?	ʼăchuzzâh	possession,  property	1a) land	1b) possession by inheritance			
273	אחזי	?	ʼAchzay	"Ahasai = ""my holder, protector"""	a post-exilic priest,  in Jerusalem				
274	אחזיה	?	ʼĂchazyâh	"Ahaziah = ""Jehovah (Yahu) holds (possesses)"""	ruler of Israel,  son of Ahab	2) ruler of Judah,  son of Jehoram (Joram)			
275	אחזם	?	ʼĂchuzzâm	"Ahuzam = ""possessor"""	a descendant of Judah through Caleb				
276	אחזת	?	ʼĂchuzzath	"Ahuzzath = ""possession"""	friend of Abimelech				
277	אחי	achim	ʼĂchîy	"Ahi = ""my brother"""	a head of the families of Gad	2) an Asherite			
278	אחי	achim	ʼÊchîy	"Ehi = ""my brother"""	son of Benjamin				
279	אחיאם	?	ʼĂchîyʼâm	"Ahiam = ""mother's brother"""	one of David's warriors (heroes)				
280	אחידה	a riddel	ʼăchîydâh	puzzle,  riddle
281	אחיה	?	ʼĂchîyâh	"Ahiah or Ahijah = ""brother of Jehovah (Yahu)"""	grandson of Phinehas	2) scribe of Solomon	3) a prophet who predicted the revolt of the Northern tribes	4) father of Baasha,  who usurped the Northern throne	5) grandson of Hezron (or mother of 1-4 above)	6) a Benjamite,  son of Ehud	7) one of David's heroes	8) a Levite during David's time	9) a chief man under Nehemiah	
282	אחיהוד	?	ʼĂchîyhûwd	"Ahihud = ""brother of majesty"""	a prince of Asher				
283	אחיו	?	ʼAchyôw	"Ahio = ""brotherly"" or ""fraternal"""	son of Abinadab who sheltered the ark	2) a Benjamite	3) another Benjamite of Saul's ancestry		
284	אחיחד	?	ʼĂchîychud	"Ahihud = ""brother of mystery"""	a Benjamite,  son of Ehud				
285	אחיטוב	?	ʼĂchîyṭûwb	"Ahitub = ""my brother is good (goodness)"""	a grandson of Eli	2) the father of Zadok the priest			
286	אחילוד	?	ʼĂchîylûwd	"Ahilud = ""child's brother"""	father of Jehoshaphat,  David's recorder	2) father of Baana,  an officer of Solomon			
287	אחימות	?	ʼĂchîymôwth	"Ahimoth = ""brother of death"" or ""my brother is death"""	a son of Elkanah,  a Levite				
288	אחימלך	?	ʼĂchîymelek	"Ahimelech = ""my brother is king"" or ""brother of Melek"""	a priest murdered by Doeg at Saul's command,  for supposedly assisting David	2) a Hittite warrior under David			
289	אחימן	?	ʼĂchîyman	"Ahiman = ""my brother is a gift"""	a son of Anak	2) a Levite servant in the temple			
290	אחימעץ	?	ʼĂchîymaʻats	"Ahimaaz = ""my brother is anger (wrath)"""	father-in-law of Saul	2) Zadok's son who aided David during Absalom's rebellion	3) a supply officer of Solomon		
291	אחין	?	ʼAchyân	"Ahian = ""brotherly"" or ""fraternal"""	son of Shemida of Manasseh				
292	אחינדב	?	ʼĂchîynâdâb	"Ahinadab = ""my brother is liberal, or, noble"""	a supply officer of Solomon				
293	אחינעם	Arche Noah!	ʼĂchîynôʻam	"Ahinoam = ""my brother is delight"""	wife of Saul,  daughter of Ahimaaz	2) wife of David,  mother of Amnon,  a Jezreelitess			
294	אחיסמך	?	ʼĂchîyçâmâk	"Ahisamach = ""my brother is support (has supported)"""	a Danite,  father of Aholiab,  a workman on the tabernacle				
295	אחיעזר	Achim Aids	ʼĂchîyʻezer	"Ahiezer = ""my brother is help"""	a Danite chief who assisted Moses	2) a Danite chief,  one of David's heroes			
296	אחיקם	?	ʼĂchîyqâm	"Ahikam = ""my brother has risen (arisen)"""	son of Shaphan,  an officer in Josiah's reign	2) protector of Jeremiah	3) father of Gedaliah		
297	אחירם	?	ʼĂchîyrâm	"Ahiram = ""my brother is exalted"" or ""brother or (the) lofty"""	a Benjamite,  son of Benjamin				
298	אחירמי	Achim à Mütter	ʼĂchîyrâmîy	"Ahiramite = ""brother of mother"""	one of the clan of Ahiram				
299	אחירע	Achim à Mütter	ʼĂchîyraʻ	"Ahira = ""my brother is evil"""	a chief of Naphtali				
300	אחישחר	?	ʼĂchîyshachar	"Ahishahar = ""my brother is dawn"" or ""brother of the dawn"""	a Benjamite				
301	אחישר	?	ʼĂchîyshâr	"Ahishar = ""my brother sang"""	chief steward for Solomon				
302	אחיתפל	?	ʼĂchîythôphel	"Ahithophel = ""my brother is foolish (folly)"""	a counsellor of David,  grandfather of Bathsheba (cf 2Sa 11:3, 23:34), who joined Absalom in revolt against David,  and committed suicide when Absalom did not heed his counsel				
303	אחלב	Acker lab	ʼAchlâb	"Ahlab = ""fertile place"""	a town allotted to Asher,  site presently unknown				
304	אחלי	Achje	ʼAchlay	"Ahlai = ""O! would that!"""	daughter of Sheshan	2) father of one of David's heroes (mighty men,  warriors)			
305	אחלי	++	ʼachălay	Oh that...!; oh would that!; ah that!
306	אחלמה	?	ʼachlâmâh	amethyst,  a gem in the third row on the ephod,  breastplate of judgment worn by the high priest.  Transliteration of the Septuagint word.  Identification is not certain but is a purple stone perhaps a corundum or red or brown jasper.
307	אחמתא	?	ʼAchmᵉthâʼ	"Achmetha = ""Ecbatana"""	capital of Media,  captured by Cyrus in 550 BC and then summer residence of Persian kings				
308	אחסבי	?	ʼĂchaçbay	"Ahasbai = ""brother of my encompassers"""	father of Eliphelet,  one of David's heroes				
309	אחר	achter:	ʼâchar	to delay,  hesitate,  tarry,  defer,  remain behind	1a) (Qal)	1ato delay,  tarry (intensive)	1a2) to cause one to delay,  hinder,  keep back	1b) (Piel) to delay,  wait,  stay behind (but not in hope)	
310	אחר	achter	ʼachar	after the following part,  behind (of place),  hinder, afterwards (of time)	1a) as an adverb	1abehind (of place)	1a2) afterwards (of time)	1b) as a preposition	1bbehind,  after (of place)	1b2) after (of time)	1b3) besides	1c) as a conjunction	1c) after that	1d) as a substantive	1dhinder part	1e) with other prepositions	1efrom behind	1e2) from following after	
311	אחר	ACHTER	ʼachar	after
312	אחר	Other < achter!	ʼachêr	another,  other,  following	1a) following,  further	1b) other,  different			
313	אחר	?	ʼAchêr	"Aher = ""following"""	a Benjamite				
314	אחרון	?	ʼachărôwn	behind,  following,  subsequent,  western	1a) behind,  hindermost,  western (of location)	1b) later,  subsequent,  latter,  last (of time)			
315	אחרח	?	ʼAchrach	"Aharah = ""a following brother"""	a son of Benjamin				
316	אחרחל	?	ʼĂcharchêl	"Aharhel = ""a following host"""	a descendant of Judah through Caleb				
317	אחרי	othery	ʼochŏrîy	other,  another
318	אחרין	?	ʼochŏrêyn	end,  outcome	1a) hid part (of cows)	1b) end (of time)	1c) remnant,  descendants		
319	אחרית	𓇥 𓂋  𓍯 𓄿 𓎛 REAR	ʼachărîyth	after part,  end	1a) end,  issue,  event	1b) latter time (prophetic for future time)	1c) posterity	1d) last,  hindermost	
320	אחרית	Achter	ʼachărîyth	end,  latter
321	אחרן	Othern < achter!	ʼochŏrân	other,  another
322	אחרנית	?	ʼăchôrannîyth	backwards,  back part,  the rear
323	אחשדרפן	?	ʼăchashdarpan	satrap,  a governor of a Persian province
324	אחשדרפן	?	ʼăchashdarpan	satrap,  a governor of a Persian province
325	אחשורוש	?	ʼĂchashvêrôwsh	"Ahasuerus = ""I will be silent and poor"""	title of the king of Persia, probably Xerxes				
326	אחשתרי	?	ʼăchashtârîy	"Haahashtari = ""I will diligently observe the searching"""	a descendant of Ashur of Judah				
327	אחשתרן	xerxes?	ʼăchashtârân	royal (steeds)
328	אט	< soft?	ʼaṭ	gentleness,  softness	1a) gently	1b) flowing	1c) softly	1d) enchanter,  necromancer (substantive)	
329	אטד	<< 	ʼâṭâd	bramble,  thorn,  buckthorn	2) the threshing Atad,  meaning thorn,  also called Abelmizraim and afterwards called Bethhogla was located on the west of Jordan between the Jordan and Jericho				
330	אטון	tuch/yarn -	ʼêṭûwn	linen,  yarn,  thread
331	אטם	shUt	ʼâṭam	to shut,  shut up,  close	1a) (Qal) to shut,  stop (of lips)	1b) (Hiphil) of the wicked stopping their ears (fig.)			
332	אטר	shUtter	ʼâṭar	(Qal) shut	1a) to shut up,  close,  bind	1b) close one's mouth			
333	אטר	?	ʼÂṭêr	"Ater = ""binder"""	an exiled descendant of Hezekiah	2) an exiled Levite porter (perhaps same as 1)	3) a chief Israelite who sealed Nehemiah's covenant		
334	אטר	?	ʼiṭṭêr	bound,  impeded (on the right,  ie,  left-handed),  shut,  shut up
335	אי	ou wo	ʼay	where?,  whence?	2) which?,  how? (in prefix with other adverb)				
336	אי	a¬	ʼîy	not
337	אי	AY ey ahje	ʼîy	alas!,  woe!
338	אי	ayeee	ʼîy	howling beast,  jackal
339	אי	bAY	ʼîy	coast,  island,  shore,  region
340	איב	feind	ʼâyab	to be hostile to,  to be an enemy to	1a) (Qal)	1ato be hostile to	1a2) to treat as an enemy		
341	איב	?	ʼôyêb	(Qal) enemy	1a) personal	1b) national			
342	איבה	?	ʼêybâh	enmity,  hatred
343	איד	<> aid	ʼêyd	distress,  burden,  calamity	1a) burden (of the righteous)	1b) calamity (of nation)	1c) disaster (of wicked)	1d) day of calamity	
344	איה	𓄿	ʼayâh	hawk,  falcon,  kite
345	איה	?	ʼAyâh	"Aiah or Ajah = ""falcon"""	a Horite,  son of Zibeon	2) father of Rizpah,  Saul's concubine			
346	איה	Ey ou where?	ʼayêh	where?	1a) of persons,  things	1b) rhetorical			
347	איוב	?	ʼÎyôwb	"Job = ""hated"""	a patriarch,  the subject of the book of Job				
348	איזבל	?	ʼÎyzebel	"Jezebel = ""Baal exalts"" or ""Baal is husband to"" or ""unchaste"""	queen of Israel,  wife of Ahab, daughter of Ethbaal				
349	איך	ey?	ʼêyk	interrog adv	how?	interj	2) how! (in lamentation)	3) expression of satisfaction	
350	איכבוד	?	ʼÎy-kâbôwd	"Ichabod = ""no glory"""	a son of Phinehas,  so named because of the capture of the Ark by the Philistines				
351	איכה	ey quo, a’where?	ʼêykôh	where!
352	איל	agil@GR	ʼayil	ram	1a) ram (as food)	1b) ram (as sacrifice)	1c) ram (skin dyed red, for tabernacle)	2) pillar,  door post,  jambs,  pilaster	3) strong man,  leader,  chief	4) mighty tree,  terebinth				
353	איל	agil	ʼĕyâl	strength	2) help				
354	איל	agil@GR	ʼayâl	stag,  deer,  hart
355	אילה	?	ʼayâlâh	doe,  deer,  hind
356	אילון	?	ʼÊylôwn	"Elon = ""terebinth, mighty"""	Hittite,  father-in-law of Esau	2) second son of Zebulun	3) Zebulonite judge of Israel	4) town in Dan	
357	אילון	?	ʼAyâlôwn	"Ajalon or Aijalon = ""field of deer"""	Levitical city in Dan,  14 miles or 25 km NW of Jerusalem,  later ruled by the Amorites, then the Benjamites of Judah,  then by the Philistines	2) a city of Zebulun,  site unknown			
